product_id,product_name,category,price,stock_quantity,rating
2258,Product_1258,Clothing,4966.79,331,3
2259,Product_1259,Electronics,735.67,34,4.3
2260,Product_1260,Home,5861.52,82,4.4
2261,Product_1261,Books,2763.03,382,3.5
2262,Product_1262,Toys,7995.84,420,1.1
2263,Product_1263,Toys,3172.58,138,3.8
2264,Product_1264,Books,4606.68,96,2.7
2265,Product_1265,Clothing,215.04,339,3.3
2266,Product_1266,Home,817.22,435,3.6
2267,Product_1267,Toys,3985.69,445,2.4
2268,Product_1268,Electronics,4851.39,162,4.7
2269,Product_1269,Toys,6040.2,191,1.5
2270,Product_1270,Home,2987.46,134,3.7
2271,Product_1271,Electronics,6980.32,76,1
2272,Product_1272,Electronics,8615.21,15,4.7
2273,Product_1273,Electronics,7820.52,134,1.5
2274,Product_1274,Home,492.23,323,1.4
2275,Product_1275,Toys,4857.02,335,2.3
2276,Product_1276,Electronics,1138.81,62,2.5
2277,Product_1277,Clothing,2496.25,75,1.9
2278,Product_1278,Books,9867.96,323,3.3
2279,Product_1279,Electronics,1510.71,91,2.8
2280,Product_1280,Books,5038.99,96,1.1
2281,Product_1281,Home,6219.74,11,2.3
2282,Product_1282,Clothing,7054.4,213,4.2
2283,Product_1283,Books,5640.52,159,3.8
2284,Product_1284,Home,196.73,302,3.9
2285,Product_1285,Electronics,3331.97,413,3.8
2286,Product_1286,Clothing,5225.35,112,2.2
2287,Product_1287,Toys,969.88,33,1.4
2288,Product_1288,Books,3571.21,377,2.1
2289,Product_1289,Books,428.71,221,4.3
2290,Product_1290,Home,877.93,74,4.9
2291,Product_1291,Electronics,4029.54,458,3
2292,Product_1292,Clothing,1413.89,218,1
2293,Product_1293,Toys,5718.65,260,1.6
2294,Product_1294,Electronics,6925.7,394,2.3
2295,Product_1295,Clothing,8025.81,126,3.3
2296,Product_1296,Clothing,2081.49,125,1.3
2297,Product_1297,Clothing,1758.08,246,4.8
2298,Product_1298,Electronics,1135.22,487,2.5
2299,Product_1299,Home,6400.66,114,4.7
2300,Product_1300,Home,7094.11,268,4.1
2301,Product_1301,Toys,412.7,55,4
2302,Product_1302,Home,9368.5,320,3.4
2303,Product_1303,Electronics,614.52,340,3.5
2304,Product_1304,Books,5458.83,225,3.6
2305,Product_1305,Home,7119.7,479,3.5
2306,Product_1306,Electronics,8722.59,457,3.2
2307,Product_1307,Toys,7169.46,310,4.9
2308,Product_1308,Electronics,8037.11,419,3.9
2309,Product_1309,Books,3460.56,342,4.1
2310,Product_1310,Clothing,8166.77,458,4.5
2311,Product_1311,Books,893.14,33,1.9
2312,Product_1312,Toys,8958.68,467,1.3
2313,Product_1313,Clothing,5521.16,44,2.9
2314,Product_1314,Electronics,8191.25,33,3.1
2315,Product_1315,Books,4577.95,37,4.3
2316,Product_1316,Toys,6471.42,493,2.8
2317,Product_1317,Electronics,5311.39,473,3.3
2318,Product_1318,Home,7342.74,497,3.1
2319,Product_1319,Toys,908.14,25,1.2
2320,Product_1320,Toys,697.49,68,3.5
2321,Product_1321,Home,2546.32,474,4.3
2322,Product_1322,Home,1679.49,252,1.6
2323,Product_1323,Electronics,8730.66,447,3.4
2324,Product_1324,Toys,2270.22,216,3.4
2325,Product_1325,Books,9761.07,409,1.7
2326,Product_1326,Home,3435.27,280,1.5
2327,Product_1327,Home,1902.97,258,4.9
2328,Product_1328,Toys,7918.02,491,2.6
2329,Product_1329,Clothing,6621.21,276,1.9
2330,Product_1330,Home,5032.14,202,1.7
2331,Product_1331,Clothing,5598.1,344,3.7
2332,Product_1332,Clothing,7220.1,227,3.4
2333,Product_1333,Toys,2361.7,124,3.6
2334,Product_1334,Books,9963.71,77,1.4
2335,Product_1335,Toys,9750.45,308,4.6
2336,Product_1336,Home,6538.22,334,2.6
2337,Product_1337,Clothing,2075.47,492,2.3
2338,Product_1338,Clothing,6834.26,406,2.8
2339,Product_1339,Home,814.76,403,2.6
2340,Product_1340,Electronics,403.46,84,4.5
2341,Product_1341,Electronics,2651.06,475,4.7
2342,Product_1342,Home,4679.97,491,2.2
2343,Product_1343,Books,8695.9,112,4.5
2344,Product_1344,Toys,7298.97,306,4.1
2345,Product_1345,Electronics,7452.79,499,4.7
2346,Product_1346,Toys,4312.38,187,2
2347,Product_1347,Books,3524.76,224,3.3
2348,Product_1348,Toys,3773.28,464,2.1
2349,Product_1349,Home,9877.73,324,4.3
2350,Product_1350,Electronics,497.08,48,1
2351,Product_1351,Electronics,8683.61,268,3.3
2352,Product_1352,Clothing,5828.89,213,2.4
2353,Product_1353,Toys,4442.29,16,2.3
2354,Product_1354,Electronics,7280.05,58,3.6
2355,Product_1355,Clothing,4918.02,35,4.4
2356,Product_1356,Clothing,8746.89,170,3.4
2357,Product_1357,Electronics,9016.95,366,4.4
2358,Product_1358,Electronics,4275.04,185,2.1
2359,Product_1359,Home,2840.6,88,3.1
2360,Product_1360,Clothing,5964.27,11,2.8
2361,Product_1361,Books,9132.4,498,1
2362,Product_1362,Clothing,2185.56,392,3.2
2363,Product_1363,Toys,6267.37,464,3.6
2364,Product_1364,Home,6352.45,425,3.4
2365,Product_1365,Electronics,7357.82,141,3.9
2366,Product_1366,Electronics,1402.52,285,3.3
2367,Product_1367,Books,7186.67,126,1.3
2368,Product_1368,Electronics,9099.42,173,1.5
2369,Product_1369,Toys,1878.86,297,3.4
2370,Product_1370,Books,2451.68,37,2.1
2371,Product_1371,Toys,9716.81,342,1.3
2372,Product_1372,Toys,1891.67,10,2.7
2373,Product_1373,Electronics,8558.41,197,3.2
2374,Product_1374,Clothing,4973.55,65,2.3
2375,Product_1375,Toys,2547.59,44,3.9
2376,Product_1376,Toys,8720.42,121,3.6
2377,Product_1377,Clothing,4508.52,295,2.3
2378,Product_1378,Home,5196.69,319,4
2379,Product_1379,Books,3656.41,45,3.6
2380,Product_1380,Clothing,5970.21,448,3.5
2381,Product_1381,Toys,1718.89,226,3.2
2382,Product_1382,Home,3971.71,89,1
2383,Product_1383,Home,9697.18,323,3.8
2384,Product_1384,Home,2655.52,92,2.5
2385,Product_1385,Home,6601.69,74,4.8
2386,Product_1386,Clothing,3319.38,334,4.3
2387,Product_1387,Toys,7757.38,137,3.4
2388,Product_1388,Electronics,1395.65,316,2
2389,Product_1389,Toys,9701.23,31,1.8
2390,Product_1390,Clothing,4592.52,225,2.4
2391,Product_1391,Electronics,2436.9,116,2.9
2392,Product_1392,Clothing,827.62,118,2.2
2393,Product_1393,Electronics,1780.6,381,3.1
2394,Product_1394,Clothing,5245.76,366,1.7
2395,Product_1395,Books,3436.33,190,4.9
2396,Product_1396,Electronics,8305.95,365,1.4
2397,Product_1397,Books,4365.79,173,4.7
2398,Product_1398,Home,2562.27,77,4.7
2399,Product_1399,Toys,6209.74,301,3.1
2400,Product_1400,Books,7097.09,189,3.9
2401,Product_1401,Electronics,1753.71,190,2.7
2402,Product_1402,Home,1759.43,475,3.5
2403,Product_1403,Toys,463.05,443,2.4
2404,Product_1404,Toys,7390.38,473,2.2
2405,Product_1405,Home,6671.66,178,3.3
2406,Product_1406,Electronics,4798.85,411,3
2407,Product_1407,Clothing,8457.29,31,3.3
2408,Product_1408,Clothing,8076.13,75,2.1
2409,Product_1409,Toys,5895.01,30,2.5
2410,Product_1410,Books,8695.89,109,1.3
2411,Product_1411,Home,2137.83,393,1.2
2412,Product_1412,Books,1208,309,2
2413,Product_1413,Clothing,2770.52,112,1.3
2414,Product_1414,Electronics,665.16,56,1.4
2415,Product_1415,Electronics,5358.58,48,4.3
2416,Product_1416,Books,9372.4,294,1.2
2417,Product_1417,Home,489.5,319,3.6
2418,Product_1418,Clothing,1308.89,99,2.1
2419,Product_1419,Electronics,4576.77,94,4.5
2420,Product_1420,Home,9345.36,282,2.9
2421,Product_1421,Clothing,3229.95,345,2.2
2422,Product_1422,Toys,5121.62,197,3.1
2423,Product_1423,Clothing,511.57,168,2.5
2424,Product_1424,Books,1568.6,252,3.3
2425,Product_1425,Books,9867.64,82,1.5
2426,Product_1426,Electronics,9654.68,488,5
2427,Product_1427,Toys,148.91,471,2.7
2428,Product_1428,Toys,9522.94,58,2.4
2429,Product_1429,Home,6427.29,110,3.8
2430,Product_1430,Clothing,8692.39,11,2.5
2431,Product_1431,Home,4601.92,253,4.3
2432,Product_1432,Electronics,5204.4,185,2.8
2433,Product_1433,Electronics,4939.58,247,3.9
2434,Product_1434,Books,6701.96,407,1.4
2435,Product_1435,Clothing,1482.55,68,4.4
2436,Product_1436,Home,396.74,362,3.9
2437,Product_1437,Toys,3148.51,108,1.8
2438,Product_1438,Books,7076.34,451,1.6
2439,Product_1439,Home,2098.35,368,2.3
2440,Product_1440,Clothing,6766.98,451,4.9
2441,Product_1441,Toys,9702.13,444,2
2442,Product_1442,Electronics,1029.62,477,2.8
2443,Product_1443,Toys,6758.76,11,1.1
2444,Product_1444,Clothing,4493.13,252,2.6
2445,Product_1445,Home,8694.61,306,3.3
2446,Product_1446,Electronics,1853.78,220,4.8
2447,Product_1447,Clothing,6957,132,3.1
2448,Product_1448,Books,8397.34,238,4.3
2449,Product_1449,Books,9451.68,91,3.2
2450,Product_1450,Home,6864.16,153,1.2
2451,Product_1451,Electronics,5022.03,397,2.3
2452,Product_1452,Home,6216.69,149,3.3
2453,Product_1453,Clothing,8702.16,38,4.8
2454,Product_1454,Home,5749.04,400,4.4
2455,Product_1455,Clothing,400.83,279,1.9
2456,Product_1456,Electronics,9316.39,256,1.9
2457,Product_1457,Home,6926.31,21,1.8
2458,Product_1458,Books,6797.48,364,4.7
2459,Product_1459,Electronics,2235.18,398,4.4
2460,Product_1460,Home,6622.97,346,4.1
2461,Product_1461,Home,3999.26,115,2.6
2462,Product_1462,Clothing,6547.21,41,3
2463,Product_1463,Toys,1155.27,83,2.9
2464,Product_1464,Toys,6612.67,180,2
2465,Product_1465,Home,9994.2,346,3
2466,Product_1466,Home,577.3,78,1.1
2467,Product_1467,Clothing,9774.02,310,1.5
2468,Product_1468,Electronics,4128.39,371,4.5
2469,Product_1469,Books,8720.46,146,4
2470,Product_1470,Electronics,7845.62,442,2.7
2471,Product_1471,Toys,5713.46,426,3.1
2472,Product_1472,Electronics,7410.65,493,2.5
2473,Product_1473,Toys,8797.3,109,4
2474,Product_1474,Books,4100.99,155,4.1
2475,Product_1475,Books,3337.63,18,4.1
2476,Product_1476,Electronics,6709.17,71,3.9
2477,Product_1477,Books,8097.67,194,1.8
2478,Product_1478,Toys,7646.62,38,2.4
2479,Product_1479,Electronics,7998.36,390,2.9
2480,Product_1480,Books,4412.27,123,2.3
2481,Product_1481,Toys,8196.56,471,4
2482,Product_1482,Electronics,1290.07,418,2.3
2483,Product_1483,Clothing,5490.44,152,1.6
2484,Product_1484,Toys,157.01,399,2.6
2485,Product_1485,Books,3313.4,129,4.9
2486,Product_1486,Books,3727.97,179,1.9
2487,Product_1487,Electronics,4022.11,166,3.4
2488,Product_1488,Clothing,6985.13,344,2.7
2489,Product_1489,Clothing,3946.73,358,1.3
2490,Product_1490,Toys,4542.07,269,3
2491,Product_1491,Toys,2451.69,91,3.8
2492,Product_1492,Books,3795.19,251,3.1
2493,Product_1493,Electronics,2349.97,450,4.5
2494,Product_1494,Toys,824.64,442,2.2
2495,Product_1495,Electronics,6074.14,181,1.3
2496,Product_1496,Toys,6715.31,240,4.7
2497,Product_1497,Books,6232.95,217,2.5
2498,Product_1498,Toys,4688.59,84,3.3
2499,Product_1499,Home,3859.88,279,4.2
2500,Product_1500,Home,8647,396,2.3
2501,Product_1501,Books,5238.91,123,3.9
2502,Product_1502,Books,4843.9,71,1.5
2503,Product_1503,Clothing,353.86,371,2.2
2504,Product_1504,Books,3478.35,329,1.6
2505,Product_1505,Books,3863.94,111,4.2
2506,Product_1506,Home,4048.35,438,1.9
2507,Product_1507,Electronics,5843.71,371,3.9
2508,Product_1508,Electronics,5382.67,219,4.8
2509,Product_1509,Books,6118.26,451,3.1
2510,Product_1510,Electronics,7672.34,264,3.2
2511,Product_1511,Books,8148.56,29,2.8
2512,Product_1512,Books,7209.42,67,2.3
2513,Product_1513,Clothing,9559.68,121,2.9
2514,Product_1514,Toys,280.5,482,3.4
2515,Product_1515,Home,2038.2,322,4.9
2516,Product_1516,Books,174.87,495,4.8
2517,Product_1517,Clothing,6510,470,4.4
2518,Product_1518,Home,8990.5,205,4.6
2519,Product_1519,Toys,2510.47,384,2.9
2520,Product_1520,Toys,9277.64,471,3.6
2521,Product_1521,Toys,696.65,362,4.6
2522,Product_1522,Toys,9350.92,101,2.6
2523,Product_1523,Electronics,3581.06,61,4.8
2524,Product_1524,Home,1104.07,302,2.7
2525,Product_1525,Home,4910.13,17,3.4
2526,Product_1526,Books,2642.09,309,3.8
2527,Product_1527,Books,2920.24,107,4.8
2528,Product_1528,Home,3142.17,245,2
2529,Product_1529,Toys,8049.96,398,4
2530,Product_1530,Electronics,5437.7,383,3.1
2531,Product_1531,Books,3181.95,78,2.1
2532,Product_1532,Books,6142.3,424,4.1
2533,Product_1533,Electronics,7189.89,54,3.2
2534,Product_1534,Clothing,2798.98,146,3.6
2535,Product_1535,Books,4194.14,243,2.3
2536,Product_1536,Clothing,1306.67,41,2.9
2537,Product_1537,Books,1893.38,298,3.5
2538,Product_1538,Clothing,6843.07,135,2.6
2539,Product_1539,Electronics,1896.24,76,1.8
2540,Product_1540,Books,5299.12,39,4.8
2541,Product_1541,Electronics,7119.56,123,3
2542,Product_1542,Toys,1158.08,213,3.9
2543,Product_1543,Toys,5716.39,38,2.6
2544,Product_1544,Books,2639.97,140,2.4
2545,Product_1545,Toys,9632.98,483,2.6
2546,Product_1546,Home,4887.1,194,2.6
2547,Product_1547,Home,8079.33,262,3.2
2548,Product_1548,Electronics,5547.24,295,3.2
2549,Product_1549,Clothing,529.78,402,3
2550,Product_1550,Clothing,6368.2,419,1.5
2551,Product_1551,Clothing,9518.89,395,3
2552,Product_1552,Toys,6055.96,71,1.7
2553,Product_1553,Clothing,8209.97,12,1.5
2554,Product_1554,Toys,8853.64,439,4.7
2555,Product_1555,Home,2357.99,77,3.4
2556,Product_1556,Books,2199.24,34,3.6
2557,Product_1557,Clothing,6148.71,188,2.6
2558,Product_1558,Toys,4169.18,150,4.6
2559,Product_1559,Books,8414.63,240,3.6
2560,Product_1560,Electronics,9010.23,309,4.1
2561,Product_1561,Electronics,3598.87,172,2.5
2562,Product_1562,Clothing,2445.02,320,4.8
2563,Product_1563,Toys,7827.2,480,4.3
2564,Product_1564,Toys,2820.58,402,4.4
2565,Product_1565,Books,8243.88,139,1.7
2566,Product_1566,Clothing,4295.01,454,2.1
2567,Product_1567,Toys,6708.74,255,2.1
2568,Product_1568,Toys,1045.8,306,2.1
2569,Product_1569,Clothing,6276.21,181,4.4
2570,Product_1570,Toys,4572.5,73,1.1
2571,Product_1571,Electronics,5907.42,40,1.3
2572,Product_1572,Home,1763.34,56,2.1
2573,Product_1573,Toys,7395.05,139,1.8
2574,Product_1574,Toys,8641.69,361,1.9
2575,Product_1575,Books,2245.72,475,4.2
2576,Product_1576,Electronics,1047.57,342,3.3
2577,Product_1577,Home,334.02,119,1
2578,Product_1578,Toys,6455.52,78,2.7
2579,Product_1579,Electronics,6110.23,67,2.6
2580,Product_1580,Toys,5512.3,115,1.5
2581,Product_1581,Books,2396.28,309,3.7
2582,Product_1582,Books,3969.97,339,3.8
2583,Product_1583,Electronics,5985.32,265,3.9
2584,Product_1584,Toys,5017.99,321,3.9
2585,Product_1585,Books,9879.08,180,1
2586,Product_1586,Home,1450.75,392,4.8
2587,Product_1587,Home,6981.93,482,4.3
2588,Product_1588,Toys,4102.76,171,4.6
2589,Product_1589,Home,4339.18,494,1.1
2590,Product_1590,Clothing,7204.22,295,4.7
2591,Product_1591,Books,6955.12,80,4.2
2592,Product_1592,Toys,9913.43,264,4.3
2593,Product_1593,Clothing,1371.1,463,1.4
2594,Product_1594,Electronics,1130.69,383,4
2595,Product_1595,Books,7270.95,64,4.8
2596,Product_1596,Home,5826.03,332,3.7
2597,Product_1597,Books,2814.19,406,3.3
2598,Product_1598,Electronics,886.25,12,4.8
2599,Product_1599,Home,948.02,35,2.8
2600,Product_1600,Toys,8952.49,322,3.4
2601,Product_1601,Electronics,1999.49,135,2.9
2602,Product_1602,Clothing,3301.38,417,4.7
2603,Product_1603,Home,2343.9,62,1.3
2604,Product_1604,Electronics,3614.46,207,3
2605,Product_1605,Books,787.3,308,3.7
2606,Product_1606,Home,5238.69,197,4.2
2607,Product_1607,Clothing,769.36,195,3.3
2608,Product_1608,Clothing,8023.53,314,4.6
2609,Product_1609,Toys,2413.75,307,4.8
2610,Product_1610,Clothing,5446.12,213,1.3
2611,Product_1611,Books,8812.78,493,2.6
2612,Product_1612,Clothing,6543.69,459,1.1
2613,Product_1613,Home,5376.28,20,2.3
2614,Product_1614,Home,3310.9,368,3.1
2615,Product_1615,Home,3396.72,363,4.6
2616,Product_1616,Home,6727.92,483,4.4
2617,Product_1617,Clothing,9941.98,155,1.5
2618,Product_1618,Toys,6652.21,94,1.4
2619,Product_1619,Home,5622.06,109,3.4
2620,Product_1620,Home,7333.44,113,3.1
2621,Product_1621,Books,4705.54,445,2.1
2622,Product_1622,Electronics,695.41,55,4.6
2623,Product_1623,Books,5666.74,53,4.7
2624,Product_1624,Books,9580.49,287,2.6
2625,Product_1625,Electronics,1835.5,190,4.6
2626,Product_1626,Clothing,6931.05,196,2.5
2627,Product_1627,Toys,2089.24,487,3.9
2628,Product_1628,Electronics,5404.69,123,2.9
2629,Product_1629,Books,1057.1,264,1.5
2630,Product_1630,Clothing,4558.67,390,4.7
2631,Product_1631,Toys,7586.02,389,2.8
2632,Product_1632,Clothing,3540.96,39,3.9
2633,Product_1633,Books,6682.63,273,2.5
2634,Product_1634,Electronics,7974.95,107,1.1
2635,Product_1635,Electronics,9279.06,322,1.4
2636,Product_1636,Toys,2422.96,376,3
2637,Product_1637,Electronics,4053.23,338,3.8
2638,Product_1638,Home,1608.92,124,2.3
2639,Product_1639,Clothing,9925.59,285,3.8
2640,Product_1640,Clothing,9277.31,497,3.8
2641,Product_1641,Toys,5445.58,290,3.8
2642,Product_1642,Toys,8436.13,284,3
2643,Product_1643,Electronics,5257.48,270,4.7
2644,Product_1644,Electronics,6273.5,340,3
2645,Product_1645,Electronics,982.33,216,2.8
2646,Product_1646,Books,7577.18,393,1.8
2647,Product_1647,Home,1364.36,337,2.2
2648,Product_1648,Electronics,8278.07,220,1.2
2649,Product_1649,Toys,7842.08,224,3.5
2650,Product_1650,Toys,7116.57,420,2
2651,Product_1651,Books,457.99,49,2.2
2652,Product_1652,Home,3100.97,489,4.1
2653,Product_1653,Books,2704.81,35,2.3
2654,Product_1654,Electronics,3665.35,36,2
2655,Product_1655,Home,967.66,199,1.7
2656,Product_1656,Toys,9375.88,92,4.1
2657,Product_1657,Electronics,5582.64,393,1.5
2658,Product_1658,Electronics,3124.69,443,2.8
2659,Product_1659,Electronics,4030.12,179,3
2660,Product_1660,Books,4527.31,422,3.7
2661,Product_1661,Electronics,6045.88,176,3.5
2662,Product_1662,Toys,5205.23,197,4.2
2663,Product_1663,Electronics,9201.98,178,1.2
2664,Product_1664,Clothing,5019.94,298,2.2
2665,Product_1665,Clothing,9922.36,476,2.1
2666,Product_1666,Clothing,8529.11,238,1.6
2667,Product_1667,Home,2164.25,476,2.2
2668,Product_1668,Toys,9312.89,106,2.2
2669,Product_1669,Clothing,1252.03,376,3.1
2670,Product_1670,Books,8192.75,25,3.7
2671,Product_1671,Toys,3868.17,288,2.5
2672,Product_1672,Clothing,8791.95,144,3.9
2673,Product_1673,Books,8693.76,35,2.3
2674,Product_1674,Clothing,8078.66,361,2.2
2675,Product_1675,Home,7921.3,21,3.2
2676,Product_1676,Books,3116.32,81,1.1
2677,Product_1677,Books,901.1,142,1.3
2678,Product_1678,Clothing,4089.5,115,2.7
2679,Product_1679,Electronics,1817.89,229,4.8
2680,Product_1680,Electronics,6980.02,382,3.9
2681,Product_1681,Home,3526.39,462,1.4
2682,Product_1682,Toys,9758.54,186,4.4
2683,Product_1683,Clothing,6445.62,291,3.9
2684,Product_1684,Clothing,8242.56,142,3.4
2685,Product_1685,Books,1411.99,31,4.3
2686,Product_1686,Home,8633.94,472,2.6
2687,Product_1687,Clothing,9235.3,278,1.9
2688,Product_1688,Home,4921.91,421,3
2689,Product_1689,Toys,6101.9,170,3.2
2690,Product_1690,Books,7671.62,116,3.2
2691,Product_1691,Toys,1830.9,288,3.3
2692,Product_1692,Books,5075.4,362,4.8
2693,Product_1693,Home,4046.76,244,4.6
2694,Product_1694,Toys,1549.1,27,4.5
2695,Product_1695,Home,3738.59,251,4.2
2696,Product_1696,Home,774.91,126,4.8
2697,Product_1697,Books,355.54,295,1.4
2698,Product_1698,Books,1438.15,291,2.1
2699,Product_1699,Clothing,9634.84,153,3
2700,Product_1700,Home,5540.34,214,4.4
2701,Product_1701,Electronics,9661.64,48,3
2702,Product_1702,Electronics,4381.73,426,4
2703,Product_1703,Electronics,3186.98,163,1.6
2704,Product_1704,Books,5110.8,185,2
2705,Product_1705,Books,4451.17,458,3.9
2706,Product_1706,Clothing,1146.08,250,1.7
2707,Product_1707,Toys,6444.18,431,2.4
2708,Product_1708,Home,2238.78,395,2.1
2709,Product_1709,Toys,6233.92,378,2.4
2710,Product_1710,Clothing,6536.99,143,3.8
2711,Product_1711,Electronics,1605.05,55,2.5
2712,Product_1712,Electronics,707.36,59,3.2
2713,Product_1713,Clothing,7829.54,175,1.4
2714,Product_1714,Home,4652.02,115,4.2
2715,Product_1715,Clothing,675.82,225,2.5
2716,Product_1716,Electronics,9949.18,155,3.6
2717,Product_1717,Home,672.03,420,3.9
2718,Product_1718,Clothing,6980.85,434,1.8
2719,Product_1719,Home,9838.42,81,4.5
2720,Product_1720,Electronics,2467.88,485,3.5
2721,Product_1721,Clothing,1508.27,339,2.7
2722,Product_1722,Electronics,1301.71,282,1.7
2723,Product_1723,Clothing,3102.42,256,4.8
2724,Product_1724,Books,1100.35,455,4
2725,Product_1725,Home,6952.4,422,1.8
2726,Product_1726,Toys,716.69,195,2.4
2727,Product_1727,Books,5143.28,79,4.2
2728,Product_1728,Clothing,9967.3,471,3.8
2729,Product_1729,Home,8158.31,159,4.1
2730,Product_1730,Books,6190.67,255,2.8
2731,Product_1731,Electronics,3131.91,271,3.9
2732,Product_1732,Clothing,6276.57,35,2.5
2733,Product_1733,Home,5317.71,432,1.8
2734,Product_1734,Toys,4318.23,149,3.5
2735,Product_1735,Toys,1394.03,108,4.9
2736,Product_1736,Electronics,8877.38,407,2.2
2737,Product_1737,Toys,4552.87,287,2.8
2738,Product_1738,Books,2026.76,60,3.7
2739,Product_1739,Home,3740.82,160,3.2
2740,Product_1740,Clothing,4199.88,441,4.4
2741,Product_1741,Clothing,8292.63,464,4
2742,Product_1742,Electronics,7362.78,113,1.2
2743,Product_1743,Toys,7716.12,443,5
2744,Product_1744,Books,209.21,98,4
2745,Product_1745,Toys,4219.92,150,4.5
2746,Product_1746,Books,4865.31,222,3.6
2747,Product_1747,Electronics,290,242,4.4
2748,Product_1748,Electronics,2672.15,403,1.4
2749,Product_1749,Clothing,7626.87,192,2.4
2750,Product_1750,Clothing,1457.39,260,4.5
2751,Product_1751,Books,5399.57,18,1.8
2752,Product_1752,Clothing,2230.5,88,1.3
2753,Product_1753,Home,220,61,4.2
2754,Product_1754,Toys,2487.89,395,4.3
2755,Product_1755,Toys,9761.15,418,1.7
2756,Product_1756,Toys,8035.22,278,4.4
2757,Product_1757,Clothing,9599.81,235,3.7
2758,Product_1758,Toys,4929.76,60,3.1
2759,Product_1759,Books,1186.39,195,4.3
2760,Product_1760,Toys,5524.8,43,2.7
2761,Product_1761,Toys,4598.34,300,1.8
2762,Product_1762,Electronics,8459.14,239,2.1
2763,Product_1763,Home,1071.02,140,3
2764,Product_1764,Electronics,4933.59,499,3.1
2765,Product_1765,Electronics,1585.48,129,4.2
2766,Product_1766,Toys,3314.29,452,4.2
2767,Product_1767,Home,7399.84,335,3.3
2768,Product_1768,Clothing,4812.58,256,4.1
2769,Product_1769,Home,3821.29,441,1.8
2770,Product_1770,Books,4005.32,201,1.2
2771,Product_1771,Books,4648.52,412,4.5
2772,Product_1772,Clothing,7871.66,332,1.3
2773,Product_1773,Home,8931.64,219,2
2774,Product_1774,Clothing,9557.81,112,3.8
2775,Product_1775,Home,7890.34,338,2.6
2776,Product_1776,Books,3222.53,381,4.5
2777,Product_1777,Toys,6912.53,469,2.2
2778,Product_1778,Toys,4432.27,142,1
2779,Product_1779,Electronics,2621.24,332,2.2
2780,Product_1780,Clothing,8424.63,148,3.3
2781,Product_1781,Home,480.42,130,2.5
2782,Product_1782,Electronics,9027.44,103,3.1
2783,Product_1783,Electronics,4668.63,461,4.5
2784,Product_1784,Electronics,6408.29,462,4.6
2785,Product_1785,Electronics,6627.6,138,2.1
2786,Product_1786,Clothing,8961.67,100,2.8
2787,Product_1787,Home,6403.03,101,3.2
2788,Product_1788,Books,6177.94,72,4.8
2789,Product_1789,Electronics,759.86,38,5
2790,Product_1790,Electronics,5232.24,219,1.9
2791,Product_1791,Toys,1586.67,21,3.9
2792,Product_1792,Clothing,7400.59,342,2.5
2793,Product_1793,Toys,5171,306,1
2794,Product_1794,Toys,6834.26,139,1
2795,Product_1795,Toys,512.56,302,2.8
2796,Product_1796,Toys,939.44,182,3
2797,Product_1797,Clothing,7191.6,217,1.1
2798,Product_1798,Home,813.63,441,3.7
2799,Product_1799,Electronics,805.44,33,2.2
2800,Product_1800,Toys,219.87,108,3.2
2801,Product_1801,Electronics,9569.36,415,2.2
2802,Product_1802,Clothing,7401.33,365,1.7
2803,Product_1803,Home,3597.19,148,2.6
2804,Product_1804,Toys,3035.7,323,1.9
2805,Product_1805,Clothing,3562.06,183,3.1
2806,Product_1806,Electronics,7769.07,38,1.8
2807,Product_1807,Electronics,6647.57,428,3
2808,Product_1808,Books,1933.44,152,1.6
2809,Product_1809,Electronics,1823.68,325,3.7
2810,Product_1810,Toys,1074.12,360,4
2811,Product_1811,Home,6637,51,1.4
2812,Product_1812,Toys,7667.29,498,2.9
2813,Product_1813,Toys,2723.96,308,1.3
2814,Product_1814,Books,307.36,217,3.4
2815,Product_1815,Books,913.5,339,2.1
2816,Product_1816,Electronics,9681.81,442,3.1
2817,Product_1817,Books,3024.9,201,3.1
2818,Product_1818,Books,7715.31,169,4.7
2819,Product_1819,Home,6284.17,73,3.2
2820,Product_1820,Toys,3881.2,252,3.3
2821,Product_1821,Clothing,2136.3,267,2.6
2822,Product_1822,Home,1301.73,161,4.8
2823,Product_1823,Clothing,6188.63,224,4.1
2824,Product_1824,Clothing,7768.87,331,2.1
2825,Product_1825,Clothing,6474.65,175,4.4
2826,Product_1826,Electronics,5349.99,40,2.7
2827,Product_1827,Books,515.32,380,4.3
2828,Product_1828,Toys,9688.04,241,4.3
2829,Product_1829,Home,8007.27,291,1.8
2830,Product_1830,Home,2998.94,38,3.8
2831,Product_1831,Clothing,9801.71,204,2.2
2832,Product_1832,Electronics,6058.63,343,2.2
2833,Product_1833,Toys,5865.98,265,2.2
2834,Product_1834,Electronics,7505.92,290,3.9
2835,Product_1835,Electronics,8136.52,313,1.9
2836,Product_1836,Clothing,6599.14,330,1
2837,Product_1837,Toys,1368.15,446,3.9
2838,Product_1838,Electronics,3448.85,332,1.7
2839,Product_1839,Electronics,9288.03,355,1.4
2840,Product_1840,Clothing,2323.69,411,2
2841,Product_1841,Books,3784.45,402,2.5
2842,Product_1842,Books,4377.56,303,2.9
2843,Product_1843,Toys,4450.11,96,1.2
2844,Product_1844,Home,6168.1,158,4.9
2845,Product_1845,Clothing,9436.45,258,3.9
2846,Product_1846,Books,2482.86,330,2.3
